Fund Holdings as of,13-Aug-21,,,,,,,,,,,,,,
WFC,WELLS FARGO BANK NA MTN RegS,Fixed Income,0.55,108.29,"6,600,000.00","7,158,839.34","7,158,839.34",Banking,XS0262913725,5.25,01-Aug-23,-,United States,GBP,1.92
HSBC,HSBC HOLDINGS PLC,Fixed Income,0.55,101.02,"7,075,000.00","7,153,653.51","7,153,653.51",Banking,XS2322315727,1.75,24-Jul-27,-,United Kingdom,GBP,4.78
AXASA,AXA SA MTN RegS,Fixed Income,0.55,115.78,"6,000,000.00","7,092,014.14","7,092,014.14",Insurance,XS1134541561,5.45,31-Dec-49,-,France,GBP,4.1
CS,CREDIT SUISSE GROUP AG RegS,Fixed Income,0.53,102.48,"6,600,000.00","6,892,180.84","6,892,180.84",Banking,CH0379268722,2.13,12-Sep-25,-,Switzerland,GBP,2.96
BRLEAAD,BLK ICS STER LEAF AGENCY DIST,Money Market,0.53,100.01,"68,577.00","6,858,429.20","6,858,429.20",Cash and/or Derivatives,IE00BK8M8R05,0.05,-,-,Ireland,GBP,0.15
LLOYDS,LLOYDS BANKING GROUP PLC MTN RegS,Fixed Income,0.53,102.35,"6,575,000.00","6,800,252.08","6,800,252.08",Banking,XS2100771547,1.88,15-Jan-26,-,United Kingdom,GBP,3.38
HSBC,HSBC HOLDINGS PLC MTN RegS,Fixed Income,0.52,115.05,"5,791,000.00","6,750,279.65","6,750,279.65",Banking,XS0429422271,6.5,20-May-24,-,United Kingdom,GBP,2.6
BAC,BANK OF AMERICA CORP MTN RegS,Fixed Income,0.52,105.49,"6,320,000.00","6,674,805.18","6,674,805.18",Banking,XS1458411276,2.3,25-Jul-25,-,United States,GBP,3.81
HTHROW,BAA FUNDING LTD MTN RegS,Fixed Income,0.51,106.38,"6,080,000.00","6,623,981.08","6,623,981.08",Transportation,XS0383002291,5.22,15-Feb-23,-,United Kingdom,GBP,1.46
IMBLN,IMPERIAL BRANDS FINANCE PLC MTN RegS,Fixed Income,0.5,117.05,"5,419,000.00","6,524,972.45","6,524,972.45",Consumer Non-Cyclical,XS0387847576,8.13,15-Mar-24,-,United Kingdom,GBP,2.39
C,CITIGROUP INC,Fixed Income,0.5,104.57,"6,079,000.00","6,448,675.15","6,448,675.15",Banking,XS1940150623,2.75,24-Jan-24,-,United States,GBP,2.3
DT,DEUTSCHE TELEKOM INTERNATIONAL FIN MTN RegS,Fixed Income,0.49,103.86,"6,010,000.00","6,378,187.25","6,378,187.25",Communications,XS0423048247,6.5,08-Apr-22,-,Germany,GBP,0.65
SANTAN,BANCO SANTANDER SA MTN RegS,Fixed Income,0.49,101.47,"6,200,000.00","6,294,255.66","6,294,255.66",Banking,XS2035363485,1.38,31-Jul-24,-,Spain,GBP,2.92
CS,CREDIT SUISSE AG (LONDON BRANCH) MTN RegS,Fixed Income,0.48,99.74,"6,200,000.00","6,199,659.87","6,199,659.87",Banking,XS2345981802,1.13,15-Dec-25,-,Switzerland,GBP,4.24
HTHROW,BAA FUNDING LTD MTN RegS,Fixed Income,0.47,113.5,"5,205,000.00","6,090,636.92","6,090,636.92",Transportation,XS0746068732,7.13,14-Feb-24,-,United Kingdom,GBP,2.32
MCFP,LVMH MOET HENNESSY LOUIS VUITTON S RegS,Fixed Income,0.45,100.69,"5,800,000.00","5,869,177.75","5,869,177.75",Consumer Cyclical,FR0013482858,1,11-Feb-23,-,France,GBP,1.44
LGEN,LEGAL & GENERAL GROUP PLC MTN RegS,Fixed Income,0.45,114.82,"5,018,000.00","5,841,116.37","5,841,116.37",Insurance,XS1310962839,5.38,27-Oct-45,-,United Kingdom,GBP,3.79
C,CITIGROUP INC MTN RegS,Fixed Income,0.45,118.57,"4,850,000.00","5,807,964.99","5,807,964.99",Banking,XS0168658853,5.15,21-May-26,-,United States,GBP,4.34
ABIBB,ANHEUSER-BUSCH INBEV NV MTN RegS,Fixed Income,0.44,125.98,"4,535,000.00","5,730,166.26","5,730,166.26",Consumer Non-Cyclical,BE0934986036,9.75,30-Jul-24,-,Belgium,GBP,2.73
BACR,BARCLAYS PLC MTN RegS,Fixed Income,0.43,107.25,"5,200,000.00","5,618,470.53","5,618,470.53",Banking,XS1992115524,3,08-May-26,-,United Kingdom,GBP,4.46
BAC,BANK OF AMERICA CORP MTN RegS,Fixed Income,0.43,100.43,"5,350,000.00","5,508,730.44","5,508,730.44",Banking,XS0453820366,6.13,15-Sep-21,-,United States,GBP,0.09
PPL,WESTERN POWER DISTRIBUTION EAST MI MTN RegS,Fixed Income,0.42,106.43,"4,949,000.00","5,415,085.48","5,415,085.48",Electric,XS0627333221,5.25,17-Jan-23,-,United Kingdom,GBP,1.38
TELEFO,TELEFONICA EMISIONES SAU MTN RegS,Fixed Income,0.42,106.09,"4,900,000.00","5,373,956.49","5,373,956.49",Communications,XS0470740530,5.29,09-Dec-22,-,Spain,GBP,1.27
NYLIFE,NEW YORK LIFE GLOBAL FUNDING RegS,Fixed Income,0.41,102.41,"5,225,000.00","5,364,550.01","5,364,550.01",Insurance,XS1985024725,1.63,15-Dec-23,-,United States,GBP,2.3
NWENET,ELECTRICITY NORTH WEST LTD RegS,Fixed Income,0.41,134.85,"3,864,000.00","5,341,886.62","5,341,886.62",Electric,XS0058957316,8.88,25-Mar-26,-,United Kingdom,GBP,3.98
ANNFND,ANNINGTON FUNDING PLC MTN RegS,Fixed Income,0.41,105.37,"5,050,000.00","5,332,911.96","5,332,911.96",Financial Other,XS1645518496,2.65,12-Jul-25,-,United Kingdom,GBP,3.69
RABOBK,RABOBANK NEDERLAND,Fixed Income,0.41,103.92,"4,934,000.00","5,304,810.85","5,304,810.85",Banking,XS0758779192,4,19-Sep-22,-,Netherlands,GBP,1.06
WFC,WELLS FARGO & COMPANY MTN RegS,Fixed Income,0.4,100.72,"5,175,000.00","5,221,057.16","5,221,057.16",Banking,XS1651205152,1.38,30-Jun-22,-,United States,GBP,0.88
GE,GE CAPITAL UK FUNDING MTN RegS,Fixed Income,0.4,107,"4,700,000.00","5,206,216.67","5,206,216.67",Finance Companies,XS0971723233,4.13,13-Sep-23,-,United States,GBP,1.97
IBESM,IBERDROLA FINANZAS SAU MTN RegS,Fixed Income,0.4,116.05,"4,300,000.00","5,160,282.25","5,160,282.25",Electric,XS0410370919,7.38,29-Jan-24,-,Spain,GBP,2.28
SSELN,SSE PLC RegS,Fixed Income,0.39,105.21,"4,800,000.00","5,109,702.03","5,109,702.03",Electric,XS2195190876,3.74,31-Dec-49,-,United Kingdom,GBP,4.18
NAB,NATIONAL AUSTRALIA BANK LTD MTN RegS,Fixed Income,0.39,101.48,"4,867,000.00","5,107,993.92","5,107,993.92",Banking,XS0472503589,5.13,09-Dec-21,-,Australia,GBP,0.32
BFCM,BANQUE FEDERATIVE DU CREDIT MUTUEL MTN RegS,Fixed Income,0.39,101.13,"5,000,000.00","5,099,302.45","5,099,302.45",Banking,FR0013480027,1.25,05-Dec-25,-,France,GBP,4.19
ORAFP,ORANGE SA MTN RegS,Fixed Income,0.39,107.12,"4,658,000.00","5,087,956.64","5,087,956.64",Communications,XS1115502988,5.75,31-Dec-49,-,France,GBP,1.58
SANTAN,BANCO SANTANDER SA MTN RegS,Fixed Income,0.39,100.75,"5,000,000.00","5,062,522.51","5,062,522.51",Banking,XS2331739750,1.5,14-Apr-26,-,Spain,GBP,4.52
ABNANV,ABN AMRO BANK NV MTN RegS,Fixed Income,0.39,100.87,"5,000,000.00","5,056,173.38","5,056,173.38",Banking,XS1701271709,1.38,07-Jun-22,-,Netherlands,GBP,0.81
RABOBK,COOPERATIEVE CENTRALE RAIFFEISEN-B MTN RegS,Fixed Income,0.39,101.19,"4,900,000.00","5,001,723.36","5,001,723.36",Banking,XS1205680785,2.25,23-Mar-22,-,Netherlands,GBP,0.61
TELEFO,TELEFONICA EMISIONES SAU MTN RegS,Fixed Income,0.38,118.07,"4,100,000.00","4,956,672.34","4,956,672.34",Communications,XS0241945582,5.38,02-Feb-26,-,Spain,GBP,4.03
SVTLN,SEVERN TRENT UTILITIES FINANCE PLC MTN RegS,Fixed Income,0.38,111.55,"4,350,000.00","4,942,714.25","4,942,714.25",Utility Other,XS0875301912,3.63,16-Jan-26,-,United Kingdom,GBP,4.11
SEB,SKANDINAVISKA ENSKILDA BANKEN AB MTN RegS,Fixed Income,0.38,100.86,"4,840,000.00","4,883,024.56","4,883,024.56",Banking,XS1467389745,1.25,05-Aug-22,-,Sweden,GBP,0.98
LLOYDS,LLOYDS TSB BANK PLC MTN RegS,Fixed Income,0.38,117.85,"4,050,000.00","4,872,431.33","4,872,431.33",Banking,XS0422704071,7.5,15-Apr-24,-,United Kingdom,GBP,2.44
LLYDIN,SOCIETY OF LLOYDS RegS,Fixed Income,0.37,110.26,"4,250,000.00","4,844,853.01","4,844,853.01",Insurance,XS1130913558,4.75,30-Oct-24,-,United Kingdom,GBP,2.96
NESNVX,NESTLE HOLDINGS INC. RegS,Fixed Income,0.37,99.71,"4,850,000.00","4,839,980.33","4,839,980.33",Consumer Non-Cyclical,XS2354271095,0.63,18-Dec-25,-,Switzerland,GBP,4.27
THAMES,THAMES WATER UTILITIES FINANCE PLC RegS,Fixed Income,0.37,111.64,"4,305,000.00","4,831,913.91","4,831,913.91",Utility Other,XS1078777114,4,19-Jun-25,-,United Kingdom,GBP,3.63
JNJ,JOHNSON AND JOHNSON,Fixed Income,0.37,115.68,"4,000,000.00","4,796,026.32","4,796,026.32",Consumer Non-Cyclical,XS0329524457,5.5,06-Nov-24,-,United States,GBP,2.96
ICBCAS,INDUSTRIAL AND COMMERCIAL BANK OF MTN RegS,Fixed Income,0.37,100.57,"4,750,000.00","4,779,396.07","4,779,396.07",Owned No Guarantee,XS2034713516,1.5,31-Jul-22,-,China,GBP,0.97
BUPFIN,BUPA FINANCE PLC RegS,Fixed Income,0.37,106.6,"4,398,000.00","4,754,438.21","4,754,438.21",Insurance,XS0920221453,5,25-Apr-23,-,United Kingdom,GBP,1.63
SANUK,SANTANDER UK GROUP HOLDINGS PLC MTN RegS,Fixed Income,0.37,109.79,"4,300,000.00","4,733,570.99","4,733,570.99",Banking,XS1345415472,3.63,14-Jan-26,-,United Kingdom,GBP,4.13
FISV,FISERV INC,Fixed Income,0.37,104.88,"4,493,000.00","4,724,233.08","4,724,233.08",Technology,XS1843433712,2.25,01-Jul-25,-,United States,GBP,3.58
EOANGR,EON INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.36,111.17,"4,010,000.00","4,612,312.01","4,612,312.01",Electric,XS0170732738,5.63,06-Dec-23,-,Germany,GBP,2.17
VMUKLN,VIRGIN MONEY UK PLC MTN RegS,Fixed Income,0.35,111.52,"4,075,000.00","4,580,185.99","4,580,185.99",Banking,XS2227898421,5.13,11-Dec-30,-,United Kingdom,GBP,3.93
BACR,BARCLAYS PLC RegS,Fixed Income,0.35,108.02,"4,100,000.00","4,540,119.78","4,540,119.78",Banking,XS2176795677,3.75,22-Nov-30,-,United Kingdom,GBP,3.94
NYLIFE,NEW YORK LIFE GLOBAL FUNDING MTN RegS,Fixed Income,0.35,101.73,"4,450,000.00","4,539,679.24","4,539,679.24",Insurance,XS1807463408,1.75,15-Dec-22,-,United States,GBP,1.33
GLENLN,GLENCORE FINANCE (EUROPE) LTD MTN RegS,Fixed Income,0.35,106.76,"4,200,000.00","4,534,070.53","4,534,070.53",Basic Industry,XS1968703345,3.13,26-Mar-26,-,Switzerland,GBP,4.17
WFC,WELLS FARGO & COMPANY MTN RegS,Fixed Income,0.35,102.89,"4,340,000.00","4,524,905.81","4,524,905.81",Banking,XS1556174461,2.13,20-Dec-23,-,United States,GBP,2.29
AIG,AMERICAN INTERNATIONAL GROUP INC MTN RegS,Fixed Income,0.35,107.1,"4,150,000.00","4,506,638.16","4,506,638.16",Insurance,XS0252367775,5,26-Apr-23,-,United States,GBP,1.65
ZURNVX,ZURICH FINANCE UK PLC MTN RegS,Fixed Income,0.35,106.24,"4,000,000.00","4,478,158.63","4,478,158.63",Insurance,XS0177600920,6.63,31-Dec-49,-,United Kingdom,GBP,1.08
DB,DEUTSCHE BANK AG MTN RegS,Fixed Income,0.34,106.63,"4,100,000.00","4,450,848.96","4,450,848.96",Banking,XS1950866720,3.88,12-Feb-24,-,Germany,GBP,2.39
NWIDE,NATIONWIDE BUILDING SOCIETY RegS,Fixed Income,0.34,100.7,"4,395,000.00","4,449,805.87","4,449,805.87",Banking,XS2108460184,1,24-Jan-23,-,United Kingdom,GBP,1.44
VMUKLN,CYBG PLC MTN RegS,Fixed Income,0.34,109.61,"4,000,000.00","4,445,854.35","4,445,854.35",Banking,XS1775239095,4,25-Sep-26,-,United Kingdom,GBP,3.88
BHP,BHP BILLITON FINANCE LTD MTN RegS,Fixed Income,0.34,107.82,"4,000,000.00","4,427,676.13","4,427,676.13",Basic Industry,XS0834399635,3.25,25-Sep-24,-,Australia,GBP,2.94
WTBLN,WHITBREAD GROUP PLC RegS,Fixed Income,0.34,105.85,"4,071,000.00","4,422,494.58","4,422,494.58",Consumer Cyclical,XS1235295539,3.38,16-Oct-25,-,United Kingdom,GBP,3.7
BHP,BHP BILLITON FINANCE LTD RegS,Fixed Income,0.34,106.48,"3,950,000.00","4,413,364.81","4,413,364.81",Basic Industry,XS1309437215,6.5,22-Oct-77,-,Australia,GBP,1.14
BMO,BANK OF MONTREAL MTN RegS,Fixed Income,0.34,102.36,"4,250,000.00","4,391,971.34","4,391,971.34",Banking,XS2053390600,1.5,18-Dec-24,-,Canada,GBP,3.26
DAIGR,DAIMLER INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.34,102.6,"4,200,000.00","4,388,219.73","4,388,219.73",Consumer Cyclical,XS1873124009,2,04-Sep-23,-,Germany,GBP,2
SANUK,SANTANDER UK GROUP HOLDINGS PLC MTN RegS,Fixed Income,0.34,105.86,"4,110,000.00","4,382,941.40","4,382,941.40",Banking,XS1816338914,2.92,08-May-26,-,United Kingdom,GBP,3.57
BFCM,BANQUE FEDERATIVE DU CREDIT MUTUEL MTN RegS,Fixed Income,0.34,103.06,"4,200,000.00","4,376,096.82","4,376,096.82",Banking,FR0013425451,1.75,19-Dec-24,-,France,GBP,3.25
RABOBK,COOPERATIEVE RABOBANK UA MTN RegS,Fixed Income,0.34,101.05,"4,300,000.00","4,376,029.28","4,376,029.28",Banking,XS2100729776,1.25,14-Jan-25,-,Netherlands,GBP,3.35
SANTAN,BANCO SANTANDER SA MTN RegS,Fixed Income,0.34,103.96,"4,100,000.00","4,365,969.98","4,365,969.98",Banking,XS1877869088,2.75,12-Sep-23,-,Spain,GBP,2
CABKSM,CAIXABANK SA MTN RegS,Fixed Income,0.33,100.35,"4,300,000.00","4,327,507.26","4,327,507.26",Banking,XS2348693297,1.5,03-Dec-26,-,Spain,GBP,4.17
PHNXLN,PHOENIX GROUP HOLDINGS RegS,Fixed Income,0.33,120.31,"3,469,000.00","4,323,320.45","4,323,320.45",Insurance,XS1171593293,6.63,18-Dec-25,-,United Kingdom,GBP,3.82
PPL,WESTERN POWER DISTRIBUTION PLC RegS,Fixed Income,0.33,105.49,"3,975,000.00","4,303,887.60","4,303,887.60",Electric,XS1315962602,3.63,06-Nov-23,-,United Kingdom,GBP,2.13
DNBNO,DNB BANK ASA MTN RegS,Fixed Income,0.33,101.55,"4,200,000.00","4,274,741.59","4,274,741.59",Banking,XS2092422810,1.38,12-Jun-23,-,Norway,GBP,1.82
CS,CREDIT SUISSE GROUP AG MTN RegS,Fixed Income,0.33,105.41,"4,050,000.00","4,270,669.97","4,270,669.97",Banking,CH0330938876,2.75,08-Aug-25,-,Switzerland,GBP,3.83
GLENLN,GLENCORE FINANCE (EUROPE) LTD MTN RegS,Fixed Income,0.33,103.34,"4,029,000.00","4,251,036.70","4,251,036.70",Basic Industry,XS0767865263,6,03-Apr-22,-,Switzerland,GBP,0.64
NWG,ROYAL BANK OF SCOTLAND GROUP PLC MTN RegS,Fixed Income,0.33,107.49,"3,900,000.00","4,238,353.35","4,238,353.35",Banking,XS1970533219,3.13,28-Mar-27,-,United Kingdom,GBP,4.33
MET,METROPOLITAN LIFE GLOBAL FUNDING I MTN RegS,Fixed Income,0.33,102.83,"4,088,000.00","4,223,962.67","4,223,962.67",Insurance,XS1327014749,2.63,05-Dec-22,-,United States,GBP,1.29
BATSLN,BAT INTERNATIONAL FINANCE PLC MTN RegS,Fixed Income,0.33,115.31,"3,562,000.00","4,216,423.97","4,216,423.97",Consumer Non-Cyclical,XS0352062995,7.25,12-Mar-24,-,United Kingdom,GBP,2.4
LBBW,LANDESBANK BADEN-WUERTTEMBERG RegS,Fixed Income,0.33,101.82,"4,100,000.00","4,206,866.15","4,206,866.15",Local Authority,DE000LB2CQX3,1.5,03-Feb-25,-,Germany,GBP,3.39
BATSLN,BAT CAPITAL CORP MTN RegS,Fixed Income,0.32,102.76,"4,000,000.00","4,194,784.25","4,194,784.25",Consumer Non-Cyclical,XS1664647499,2.13,15-Aug-25,-,United Kingdom,GBP,3.71
TOYOTA,TOYOTA MOTOR CREDIT CORP MTN RegS,Fixed Income,0.32,100.66,"4,126,000.00","4,189,361.02","4,189,361.02",Consumer Cyclical,XS1496010155,1,27-Sep-22,-,United States,GBP,1.11
WFC,WELLS FARGO & COMPANY MTN RegS,Fixed Income,0.32,101.09,"4,100,000.00","4,171,583.82","4,171,583.82",Banking,XS1221677476,2.13,22-Apr-22,-,United States,GBP,0.69
BMW,BMW FINANCE NV MTN RegS,Fixed Income,0.32,100.47,"4,100,000.00","4,155,032.59","4,155,032.59",Consumer Cyclical,XS1473527437,0.88,16-Aug-22,-,Germany,GBP,1
AVLN,FRIENDS PROVIDENT HOLDINGS (UK) LT RegS,Fixed Income,0.32,105.17,"3,849,000.00","4,147,185.58","4,147,185.58",Insurance,XS0620022128,8.25,21-Apr-22,-,United Kingdom,GBP,0.69
INVES,INVESTEC BANK PLC MTN RegS,Fixed Income,0.32,104.74,"3,950,000.00","4,146,321.59","4,146,321.59",Banking,XS1859228634,4.25,24-Jul-28,-,United Kingdom,GBP,1.9
ROTHLF,ROTHESAY LIFE PLC RegS,Fixed Income,0.32,111.01,"3,570,000.00","4,140,490.74","4,140,490.74",Insurance,XS2049622272,5.5,17-Sep-29,-,United Kingdom,GBP,2.81
UBS,UBS AG (LONDON BRANCH) MTN RegS,Fixed Income,0.32,100.11,"4,125,000.00","4,138,962.89","4,138,962.89",Banking,XS2326546277,0.63,18-Dec-23,-,Switzerland,GBP,2.33
TTEFP,TOTAL CAPITAL INTERNATIONAL SA MTN RegS,Fixed Income,0.32,103.29,"4,000,000.00","4,135,528.99","4,135,528.99",Energy,XS2004382136,1.66,22-Jul-26,-,France,GBP,4.65
PEP,PEPSICO INC MTN,Fixed Income,0.32,102.55,"3,999,000.00","4,129,126.73","4,129,126.73",Consumer Non-Cyclical,XS0849673602,2.5,01-Nov-22,-,United States,GBP,1.2
BPCEGP,BPCE SA MTN RegS,Fixed Income,0.32,100.27,"4,100,000.00","4,127,163.34","4,127,163.34",Banking,FR0014002J90,1,22-Dec-25,-,France,GBP,4.26
UU,UNITED UTILITIES WATER FINANCE PLC MTN RegS,Fixed Income,0.32,104.1,"3,900,000.00","4,098,325.97","4,098,325.97",Utility Other,XS1769818227,2,14-Feb-25,-,United Kingdom,GBP,3.22
RLMI,RL FINANCE BONDS NO 2 PLC RegS,Fixed Income,0.32,110.32,"3,573,000.00","4,095,103.93","4,095,103.93",Insurance,XS0998135718,6.13,30-Nov-43,-,United Kingdom,GBP,2.14
TSCOLN,TESCO PLC MTN,Fixed Income,0.32,102.93,"3,862,000.00","4,085,483.89","4,085,483.89",Consumer Non-Cyclical,XS0414345974,6.13,24-Feb-22,-,United Kingdom,GBP,0.53
ABNANV,ABN AMRO BANK NV MTN RegS,Fixed Income,0.32,101.87,"4,000,000.00","4,078,909.18","4,078,909.18",Banking,XS2103007675,1.38,16-Jan-25,-,Netherlands,GBP,3.35
RSALN,RSA INSURANCE GROUP PLC RegS,Fixed Income,0.32,113.88,"3,450,000.00","4,077,642.16","4,077,642.16",Insurance,XS1120081283,5.13,10-Oct-45,-,United Kingdom,GBP,3.73
HENKEL,HENKEL AG & CO KGAA RegS,Fixed Income,0.31,100.59,"4,000,000.00","4,058,396.93","4,058,396.93",Consumer Non-Cyclical,XS2057835717,1,30-Sep-22,-,Germany,GBP,1.07
GS,GOLDMAN SACHS GROUP INC,Fixed Income,0.31,100.73,"3,850,000.00","4,055,092.60","4,055,092.60",Banking,XS0270349003,5.5,12-Oct-21,-,United States,GBP,0.16
EOANGR,EON INTERNATIONAL FINANCE BV MTN RegS,Fixed Income,0.31,104.43,"3,850,000.00","4,042,443.51","4,042,443.51",Electric,XS0437307464,5.5,06-Jul-22,-,Germany,GBP,0.9
CS,CREDIT SUISSE GROUP FUNDING GUERNS RegS,Fixed Income,0.31,101.86,"3,929,000.00","4,027,361.96","4,027,361.96",Banking,XS1237961369,3,27-May-22,-,Switzerland,GBP,0.79
MET,METROPOLITAN LIFE GLOBAL FUNDING I MTN RegS,Fixed Income,0.31,100.25,"4,000,000.00","4,017,386.50","4,017,386.50",Insurance,XS1594302355,1.13,15-Dec-21,-,United States,GBP,0.34
AVLN,AVIVA PLC RegS,Fixed Income,0.31,105.58,"3,620,000.00","4,015,079.61","4,015,079.61",Insurance,XS0177447983,6.13,31-Dec-49,-,United Kingdom,GBP,1.07
LLOYDS,LLOYDS BANK CORPORATE MARKETS PLC MTN RegS,Fixed Income,0.31,102.58,"3,900,000.00","4,006,709.82","4,006,709.82",Banking,XS2025842688,1.75,11-Jul-24,-,United Kingdom,GBP,2.84
TCAPLN,TP ICAP PLC MTN RegS,Fixed Income,0.31,109.31,"3,654,000.00","4,003,503.40","4,003,503.40",Banking,XS1555815494,5.25,26-Jan-24,-,United Kingdom,GBP,2.33
SWEDA,SWEDBANK AB MTN RegS,Fixed Income,0.31,100.38,"3,925,000.00","3,970,514.98","3,970,514.98",Banking,XS1689549217,1.25,29-Dec-21,-,Sweden,GBP,0.38
ABIBB,ANHEUSER-BUSCH INBEV SA NV MTN RegS,Fixed Income,0.31,112.54,"3,419,000.00","3,968,776.09","3,968,776.09",Consumer Non-Cyclical,BE6258029741,4,24-Sep-25,-,Belgium,GBP,3.77
GS,GOLDMAN SACHS GROUP INC/THE MTN RegS,Fixed Income,0.31,99.68,"3,975,000.00","3,968,421.54","3,968,421.54",Banking,XS2355059838,1,16-Dec-25,-,United States,GBP,3.29
UNANA,UNILEVER PLC RegS,Fixed Income,0.31,103.95,"3,801,000.00","3,954,580.20","3,954,580.20",Consumer Non-Cyclical,XS2008921277,1.5,22-Jul-26,-,United Kingdom,GBP,4.79
LLOYDS,LLOYDS BANK CORPORATE MARKETS PLC MTN RegS,Fixed Income,0.3,101.63,"3,850,000.00","3,920,835.24","3,920,835.24",Banking,XS2192430572,1.5,23-Jun-23,-,United Kingdom,GBP,1.84
PHNXLN,PHOENIX GROUP HOLDINGS PLC MTN RegS,Fixed Income,0.3,102.94,"3,782,000.00","3,903,524.47","3,903,524.47",Insurance,XS1551285007,4.13,20-Jul-22,-,United Kingdom,GBP,0.93
VW,VOLKSWAGEN FINANCIAL SERVICES N.V. MTN RegS,Fixed Income,0.3,101.83,"3,800,000.00","3,900,517.91","3,900,517.91",Consumer Cyclical,XS2112815613,1.63,10-Feb-24,-,Germany,GBP,2.45
